id,pr
21000,4.46134477284e-06
21009,4.46134477284e-06
759019,1.84058998712e-05
21029,4.89147190165e-06
21152,5.07040970695e-06
191569,5.6394064995e-06
234998,8.25498291952e-06
21185,5.66525464693e-06
21240,1.92704106604e-05
127153,2.57913384694e-05
186080,1.1456866381e-05
476699,9.14151337882e-06
1136296,4.31080092054e-05
25616,1.81413541524e-05
251543,4.74563076941e-06
302146,7.84789550545e-06
584161,6.16766500911e-06
993872,5.05199408539e-06
21317,4.77718039684e-06
62288,0.000608062294584
66416,4.50646414769e-06
94363,1.01174049686e-05
101869,4.77718039684e-06
108207,3.68176282843e-05
119365,0.000117575866177
134252,1.0454636515e-05
376445,6.58472271326e-06
401712,4.55158352255e-06
453735,4.55158352255e-06
535822,5.42290111794e-06
622215,3.39595418864e-05
656408,0.000105114696585
871196,6.04593280875e-06
1069044,1.82513115313e-05
21369,6.00302147842e-06
2671,4.49900966627e-06
4773,4.68733413346e-06
6688,4.64966924002e-06
11093,4.53667455971e-06
23056,6.4809423953e-06
24057,4.51784211299e-06
25924,4.57433945315e-06
27126,4.57433945315e-06
46634,4.57367409741e-06
47020,4.51748552099e-06
60371,2.91629750933e-05
67139,4.48017721955e-06
75033,7.85805988737e-05
94102,4.48017721955e-06
112212,8.90156212145e-06
125787,4.55550700643e-06
129122,4.58720204846e-06
148636,4.49900966627e-06
462773,4.49900966627e-06
529663,4.72499902689e-06
594496,9.25799778691e-06
873850,4.49900966627e-06
995896,5.03480032788e-06
1052189,5.31743228273e-06
1557340,4.59317189986e-06
21388,1.30983160585e-05
21420,4.46134477284e-06
482262,5.70016712363e-05
21424,4.46134477284e-06
144157,4.64192917446e-06
380331,8.99151407061e-06
438122,2.7088115574e-05
500244,4.52153957338e-06
21426,4.46134477284e-06
460761,6.92632185498e-06
21456,4.46134477284e-06
21473,4.46134477284e-06
78743,1.80372580981e-05
162981,3.81391430471e-05
244002,5.40574923027e-06
636185,8.36355743296e-06
959926,5.9817998432e-06
1325669,5.07221071167e-06
21480,4.84825650515e-06
36098,4.66402488216e-06
209753,4.66402488216e-06
239382,4.7315849186e-06
21482,4.46134477284e-06
21537,4.47803978939e-06
18174,4.47803978939e-06
27449,4.47803978939e-06
30587,8.47533869742e-06
39062,4.61159992179e-06
44997,4.54481985559e-06
51754,4.47803978939e-06
135811,7.11526889802e-06
187696,4.47803978939e-06
235354,1.77540735967e-05
21544,4.46134477284e-06
651951,7.34988256837e-06
2307283,4.61935612426e-06
21586,4.46134477284e-06
148423,9.86235328586e-05
203002,1.58189976709e-05
203535,3.34617907562e-05
218160,5.69883239539e-05
247441,6.99671118761e-05
252563,2.97834487228e-05
286432,4.77270171784e-05
719958,2.03731599535e-05
998204,2.20893982302e-05
1049127,3.86138154155e-05
1205513,3.56392722585e-05
1233686,1.16482044367e-05
21674,4.46134477284e-06
9425,5.47261742192e-06
21691,4.46134477284e-06
21698,6.98952639555e-06
512963,1.28586735292e-05
44886,5.18158733393e-06
55281,5.52428754091e-06
62871,4.68930037692e-06
74562,4.49641486577e-06
192308,6.21186697527e-06
222515,6.08273038012e-06
390139,4.4788798193e-06
402818,3.19211432913e-05
454246,4.54902000517e-06
540842,4.63669523751e-06
1277124,3.02294974238e-05
234232,9.1444110232e-06
21716,4.46134477284e-06
3831,5.40228454971e-06
2065014,4.86053134484e-06
217595,1.291636169e-05
363045,5.81338350919e-06
366755,5.20329656802e-06
376238,5.69793109813e-06
533399,7.84755565456e-05
21853,8.27352414882e-06
264215,2.34747329909e-05
328354,4.77624430341e-06
21885,4.46134477284e-06
79737,5.52618086077e-06
217754,1.85963434413e-05
21906,4.46134477284e-06
292620,4.95242694764e-06
1075929,6.14679918798e-06
21932,4.46134477284e-06
76975,8.29098375755e-06
705437,4.60179930743e-06
66725,2.17400830731e-05
173062,1.73425779808e-05
484293,4.83517575201e-05
22042,4.46134477284e-06
492947,5.40941288135e-06
22046,4.46134477284e-06
22076,4.4705379651e-06
3028,4.62462976348e-06
136264,1.00683249581e-05
263168,5.47986521065e-06
379235,4.75969311564e-06
558777,4.52072113307e-06
645430,6.51945774327e-06
22158,4.46134477284e-06
21693,7.96157608954e-06
28785,7.08651826036e-06
672720,1.45925897547e-05
22185,4.46134477284e-06
34771,4.39644435807e-05
51208,4.63772953721e-06
131036,9.25736843079e-06
224370,5.63304356476e-06
661659,4.63772953721e-06
22224,4.46134477284e-06
22244,1.59511536546e-05
243387,1.12409603502e-05
347294,1.12409603502e-05
22247,5.46518159362e-06
22306,5.08545560528e-06
22468,4.78931363041e-06
75349,5.32964004591e-06
192098,4.5007622991e-06
200049,4.46791436055e-06
207157,5.19025196704e-06
214932,4.51390147452e-06
240515,4.84848456271e-06
256648,4.53361023765e-06
286057,4.46791436055e-06
328989,5.11173395612e-06
503017,4.55988858849e-06
519524,4.60530567129e-06
572538,4.55484484443e-06
1100233,4.48762312368e-06
1405425,4.46791436055e-06
11177,1.83154137968e-05
22325,4.89806646772e-06
108112,5.35472166128e-06
308066,8.52973385534e-05
22371,7.09724247383e-06
131874,3.52952875873e-05
884770,4.36812716788e-05
1296661,4.80593760341e-05
1733114,6.06893267672e-06
22424,4.46134477284e-06
171819,8.56963990975e-06
22452,4.46134477284e-06
1213900,8.25361720691e-06
95439,7.07633380845e-06
211413,4.56847786279e-06
214288,4.69912515851e-06
22470,4.46134477284e-06
1855036,6.04145828703e-06
136558,4.5100570873e-06
451718,8.59225347725e-06
469480,4.60748171622e-06
613453,4.8198622191e-06
1313042,4.55876940176e-06
22517,1.10149517135e-05
27631,9.18803242518e-06
22556,4.46134477284e-06
22562,4.46134477284e-06
5745,6.23107190874e-06
29061,5.84035293068e-06
67803,4.96698109738e-06
73446,1.51856761062e-05
214668,9.8235104395e-06
307151,2.65522731268e-05
22610,4.48000549012e-06
6739,4.50060389331e-06
222891,4.6968994957e-06
443348,1.76778758993e-05
581543,4.50060389331e-06
22623,4.46134477284e-06
523157,7.86365175144e-06
9034,4.86848662417e-06
146325,5.53948444691e-06
244510,7.2428134414e-06
22702,4.46134477284e-06
27955,1.67527717443e-05
176349,9.71068267369e-06
219241,2.54215610638e-05
226041,6.84010302723e-06
232250,1.17634885619e-05
1274613,5.53435050285e-06
1660149,4.46998320663e-06
22724,4.46134477284e-06
31122,8.73884418534e-06
46619,4.68012972096e-06
124779,4.54335746634e-06
784810,4.53427308888e-06
22763,4.52236286681e-06
187292,5.48213378174e-06
382938,4.70671147209e-06
22834,4.46134477284e-06
185788,4.78057088897e-06
1351071,6.37670146966e-06
1524913,5.86234939737e-06
22895,4.46134477284e-06
22897,4.67519514117e-06
190144,4.51480736492e-06
394430,4.55044909298e-06
22931,4.46134477284e-06
22946,1.00934996779e-05
22972,4.46134477284e-06
1442987,1.46603569009e-05
22996,4.46134477284e-06
217219,5.04422246811e-06
2325172,2.60484034878e-05
23000,4.46134477284e-06
23002,4.49048248654e-06
82091,1.12970010353e-05
125054,1.32164415421e-05
131217,9.61580812892e-06
665488,1.06951776277e-05
1163244,4.54875791395e-06
207930,4.91207914258e-06
264805,5.00222601653e-06
478516,9.78001033582e-06
1425495,5.27266663838e-06
23028,7.75908763212e-06
1490882,1.16918146008e-05
22039,5.15219455863e-06
23164,5.15219455863e-06
344168,4.80676966573e-06
23051,1.37759657179e-05
1553801,6.02268445253e-06
23072,9.18330867723e-06
857075,4.65329820946e-06
1385039,7.50878810881e-06
1829066,4.55732149115e-06
1948860,1.02907057446e-05
23080,4.46134477284e-06
427435,6.94025199838e-06
167016,1.16114507719e-05
516910,8.03639777234e-06
877862,1.16114507719e-05
776084,8.27020418948e-05
23126,4.46134477284e-06
420980,4.77736747568e-06
163213,3.68619055379e-05
23222,5.3454366351e-06
159721,4.79792118541e-06
440953,6.54481360133e-06
23253,6.56816279176e-06
75479,5.17619853771e-06
164154,6.68117008858e-06
23267,4.46134477284e-06
17944,4.56839306811e-06
35060,3.9887651831e-05
38611,4.48275443189e-06
65712,4.50416409095e-06
89182,1.77727250697e-05
106739,4.48275443189e-06
124415,6.9939737062e-06
147057,5.88230506216e-06
240490,4.80366637514e-05
475071,1.38070363564e-05
480222,4.55122761674e-06
486362,3.12918210816e-05
505165,2.63146746895e-05
508908,4.58656791646e-06
588261,1.28070997887e-05
631586,0.00023313700402
719397,4.86812829489e-06
1618673,4.48275443189e-06
23335,4.58367614168e-06
23339,6.32619466762e-06
23366,4.46134477284e-06
23402,5.13340980727e-06
23423,4.46134477284e-06
21406,4.76073470184e-06
105767,4.76073470184e-06
78437,8.80220505881e-06
23447,4.46134477284e-06
232071,5.13243686701e-06
378905,5.30407198041e-06
128618,4.98815242337e-06
315736,4.66654024133e-06
23553,4.46134477284e-06
128427,1.10467135516e-05
561795,4.49816295181e-06
1653083,4.49816295181e-06
1978687,4.49816295181e-06
23571,5.0063492484e-06
396300,0.000179938323495
23582,9.19644349403e-06
370682,6.33656229318e-06
23597,1.90277655719e-05
279095,2.21535836966e-05
23599,4.46134477284e-06
23609,4.46134477284e-06
12919,5.815727785e-06
23610,4.46134477284e-06
50390,4.67454882846e-06
120991,1.28860982016e-05
221955,4.22178356489e-05
867511,4.76651208795e-06
23649,2.43582685559e-05
44384,4.70886221107e-06
117088,6.36357225045e-06
144170,1.80238599905e-05
149416,1.38031009896e-05
179149,7.47446282383e-06
210889,6.6890017169e-06
23681,4.46134477284e-06
167531,7.96640553865e-06
23695,4.46134477284e-06
34935,5.74179956901e-06
162125,4.5475327827e-06
561578,4.47858237481e-06
718453,3.32986466469e-05
990114,4.49581997678e-06
2108737,4.47858237481e-06
23712,4.46134477284e-06
477300,1.04878729249e-05
23744,7.47510677696e-06
504998,5.63930231279e-06
17876,4.57758016262e-06
30155,4.78631000202e-06
163824,6.9022879583e-06
613763,4.75471684013e-06
1041643,4.6938155524e-06
1000,5.58559778337e-06
10474,5.28579698056e-06
15068,4.61124517424e-06
23158,5.51064758267e-06
23611,5.43569738196e-06
25079,5.28579698056e-06
25729,4.76114557564e-06
33213,1.223486272e-05
51831,4.56116233376e-06
57625,4.61124517424e-06
61352,4.83609577635e-06
65130,1.01257571097e-05
81636,6.46159255926e-06
86837,2.89305891423e-05
124497,2.74428723102e-05
127010,6.26014958969e-06
143585,4.79783100347e-06
146764,4.91104597705e-06
162367,7.08678273943e-06
169406,8.36436524507e-06
313704,4.53629497354e-06
316644,9.60140309429e-06
438025,4.61124517424e-06
440379,5.66720705722e-06
447065,8.08026793112e-06
540312,1.75288489084e-05
595467,4.68619537494e-06
1186397,4.61124517424e-06
4138,5.78604805494e-06
6456,9.87248284246e-06
682968,8.90316688806e-06
23977,4.60720140492e-06
23982,4.46134477284e-06
1163142,3.00454155565e-05
18615,4.52472767877e-06
43769,4.63564776416e-06
47453,8.88185266048e-05
383188,1.247551716e-05
494074,5.37505594535e-06
557004,4.46926763608e-06
580592,4.77825930252e-06
1076965,4.57669919691e-06
1355221,4.81035462416e-05
2038618,5.20413189854e-06
24046,4.46134477284e-06
2648,8.99235621342e-06
5233,6.74833250744e-06
35616,1.36808480213e-05
24059,4.47262626271e-06
39693,4.49518924247e-06
45410,4.95600907788e-06
63225,1.87880624489e-05
89188,4.48390775259e-06
121112,1.37660625094e-05
252264,4.49518924247e-06
311413,3.09356847288e-05
1229510,5.62635993975e-06
1826231,4.48390775259e-06
2232662,4.47262626271e-06
24094,4.46134477284e-06
66517,2.11681650034e-05
24109,4.46134477284e-06
149341,0.000112447456968
24130,4.46134477284e-06
24165,4.46134477284e-06
29269,7.60503490623e-06
24198,2.96478597826e-05
24208,4.46134477284e-06
77610,6.95537344445e-06
101883,1.25927984603e-05
249543,5.07776060283e-06
335185,1.05215545446e-05
875487,4.66681671617e-06
310953,4.93993000625e-05
545424,0.000155305420855
24376,4.46134477284e-06
27812,4.49926749718e-06
34565,4.68888111888e-06
64406,5.07358937829e-06
264788,2.15175407166e-05
1007142,5.15879728077e-06
24382,4.46134477284e-06
11253,4.65095839454e-06
15161,5.21979925965e-06
24391,6.82087440685e-06
142904,6.11139265763e-06
975090,1.54266113961e-05
1186454,1.34990567524e-05
1201324,0.000143452901973
24443,4.46134477284e-06
84955,1.51582468614e-05
135862,7.39920408046e-06
2470220,4.88270837662e-06
24459,4.46134477284e-06
292237,4.753058037e-06
24461,4.46134477284e-06
62695,5.92800681998e-06
223505,6.90578151807e-06
24508,4.46134477284e-06
737157,1.68344079702e-05
86209,5.44993107663e-06
391376,4.60025926636e-06
72994,1.03983998629e-05
92448,2.00590596094e-05
358736,5.65605833429e-06
562631,1.3125126002e-05
578676,1.82795656734e-05
1544032,6.41451282111e-06
30052,5.04507683985e-06
43846,7.4331786636e-06
47612,7.18542775224e-06
55854,8.17729868404e-06
58668,1.20119526489e-05
69755,3.21737244807e-05
74793,6.21254097388e-06
75761,7.75275305368e-06
78244,4.85049948418e-06
93528,6.7695442371e-06
106367,5.18462276627e-06
203515,9.02121280569e-06
207313,1.17342023394e-05
349431,4.72052070954e-06
962311,5.44598167394e-06
1088011,5.04507683985e-06
1363533,5.04507683985e-06
1699111,6.4929714154e-06
24588,4.66093805884e-06
20402,4.61961383092e-06
49888,8.41188626499e-06
54858,1.64820343327e-05
62621,1.25309352353e-05
72944,4.777882889e-06
109839,5.30544193075e-06
305149,5.34171523145e-06
24644,4.46134477284e-06
24654,2.96478597826e-05
11651,7.53888213504e-06
44541,7.81356000478e-06
68669,7.81356000478e-06
86171,6.4624489904e-05
119803,7.81356000478e-06
147389,7.05369259644e-06
164403,8.93096508209e-06
193886,5.62389595056e-06
261467,5.62965283584e-06
284947,6.48950904977e-05
336353,7.81356000478e-06
351031,0.000261238166363
396811,0.000384814324962
461343,5.86573049198e-05
710936,5.83122718153e-06
730259,5.57874985015e-06
840606,7.12661614977e-06
864527,5.57874985015e-06
1125413,3.91207639538e-05
1129665,4.01749852264e-05
1479717,8.68572107549e-06
1584643,1.38210449437e-05
1733925,6.69615492746e-06
1768121,1.08609999667e-05
2286078,1.98724997572e-05
24798,4.46134477284e-06
29250,4.51259169762e-06
24802,4.46271203296e-06
364868,5.07535731391e-06
399938,7.53640397083e-06
24841,4.46134477284e-06
78568,4.8060968123e-06
24874,6.32504420982e-06
553404,8.30400304341e-05
593105,3.06918190016e-05
847869,3.54312985301e-05
24879,4.54561749359e-06
139993,2.64835847956e-05
217332,5.31975185524e-05
566344,4.64106138441e-06
705086,6.34741836284e-05
1474687,7.07699649209e-06
1653661,7.19422488471e-06
24894,6.29278228429e-06
98138,1.10846365259e-05
234657,9.7855810892e-06
269101,4.57762865738e-06
24895,2.20198695459e-05
24907,4.46134477284e-06
24918,4.46134477284e-06
5049,5.93468542451e-06
241955,9.54348946032e-06
24946,4.63613740485e-06
24949,4.46134477284e-06
162793,4.56969541381e-06
1278717,6.15207575328e-06
24953,4.46134477284e-06
605436,1.23803737893e-05
25012,6.23107190874e-06
13251,6.42538613658e-06
68204,1.49560534706e-05
774971,8.63498410049e-06
1206998,3.86893007684e-05
25066,1.06716253527e-05
66349,2.70050073641e-05
232518,4.89330811506e-06
50065,3.36091017008e-05
59781,6.05144463747e-06
234383,2.37093501983e-05
262026,8.28270819594e-06
462302,3.04909286898e-05
724824,5.07776181068e-06
990254,4.57993967005e-06
1162938,4.57993967005e-06
14455,4.88019602718e-06
328880,4.58068983463e-06
437211,6.39064195048e-06
566035,5.22739583446e-06
25097,4.80885021298e-06
25102,4.46134477284e-06
307701,5.08645238146e-06
1489445,5.08645238146e-06
25143,4.56923314172e-06
111777,1.23632193608e-05
123582,5.18037714634e-06
190201,2.11100023675e-05
25149,7.00667848035e-06
236036,0.000105420018247
30105,2.72603704874e-05
177526,1.93014660362e-05
476920,9.49705052383e-05
501086,9.73920182434e-05
1145462,7.35717248974e-06
1220386,7.11648733971e-06
2359101,1.04036753123e-05
25205,4.46134477284e-06
25216,4.46134477284e-06
25274,4.46134477284e-06
25276,4.46134477284e-06
25282,1.20855741339e-05
90025,1.22554887039e-05
25285,6.2252229322e-06
58956,4.89564268586e-06
151791,5.47625043695e-06
553213,5.10686574982e-06
764474,8.7659913171e-06
1317348,4.78410526133e-06
25305,4.46134477284e-06
158632,5.72543558419e-06
506013,6.67350369271e-06
25318,1.57328947394e-05
25418,4.46134477284e-06
626998,5.44441000616e-05
750143,4.85029579171e-06
1042175,2.7205422812e-05
25453,4.46134477284e-06
300478,4.15215025729e-05
25454,4.46134477284e-06
25459,4.46134477284e-06
49047,4.79736633723e-06
466141,5.31298333879e-06
25507,2.05853042315e-05
125629,2.9052554997e-05
327153,1.30184413988e-05
25521,4.64954720295e-06
4169,5.59055935353e-06
105792,1.27954058508e-05
25547,4.46134477284e-06
25587,4.46134477284e-06
11889,4.88270837662e-06
476,1.29609332471e-05
25636,4.46134477284e-06
25680,4.46134477284e-06
95014,4.47372433464e-06
719776,4.46959781404e-06
1563847,4.46959781404e-06
1614145,4.51911606128e-06
1971805,0.000668864236552
2239760,4.72654249692e-06
25700,4.71081117627e-06
25756,4.46134477284e-06
25782,4.46134477284e-06
31667,0.000102644606871
92265,4.63832439568e-06
119895,1.06503927366e-05
221612,8.44068692905e-06
25785,4.46134477284e-06
25842,4.99173513865e-06
25028,5.16853192726e-06
67249,4.63814156144e-06
1677166,5.97659065582e-06
25868,6.30819157949e-06
104184,1.76382924368e-05
990224,8.67929333332e-06
1618,5.55947900309e-06
83741,6.4687960673e-06
104961,4.50730277318e-06
120587,4.50730277318e-06
25910,4.46134477284e-06
483145,1.60413195269e-05
25946,4.47747524272e-06
25968,7.09870933399e-06
21441,6.86976453794e-06
180159,4.97855545414e-06
212348,2.80088368452e-05
246265,6.72526336315e-06
510807,4.89235367393e-06
1334274,4.54754655305e-06
1472941,4.54754655305e-06
25981,8.2406524305e-06
109097,4.60285671045e-06
176414,4.53210074164e-06
217890,4.77825765074e-06
1451443,1.78107251396e-05
25985,4.46134477284e-06
78903,6.27596476662e-06
1796139,4.50504723128e-06
1902828,4.50504723128e-06
26004,4.46134477284e-06
1218010,4.65522845175e-06
26112,4.46134477284e-06
26121,4.46134477284e-06
616486,0.000101796339456
23857,6.50780086184e-06
55078,1.61337298574e-05
996373,7.9428240213e-06
26141,4.49650882204e-06
26143,5.71786572301e-06
18681,4.47231625072e-06
23118,6.68239956377e-06
24462,5.06671425691e-06
37980,4.68057975465e-06
59352,2.74874103282e-05
160665,2.41180292307e-05
165603,0.000158123719218
195575,4.49425920648e-06
197229,6.50296285603e-06
381009,4.47231625072e-06
664570,8.42733444307e-06
781695,1.45615375094e-05
1154847,4.47231625072e-06
1353680,4.49425920648e-06
1852749,9.31755613869e-06
26153,4.47093731031e-06
29664,1.97864533226e-05
26170,4.46134477284e-06
303275,5.86262960205e-06
26188,4.46134477284e-06
674991,1.12479415371e-05
783978,1.9710639498e-05
2009616,0.000136491067638
88691,8.91979425024e-06
378742,7.9152345932e-06
432589,4.9435100093e-06
474283,4.64374967087e-06
593166,5.00855946695e-06
653007,4.94775783427e-06
1630498,6.41828262255e-06
26196,5.32374320038e-06
44729,1.50216743382e-05
84274,6.78000364517e-06
111934,4.5521113328e-06
133008,6.12280424616e-06
176075,2.94998472474e-05
312594,4.50363779341e-06
318758,1.17731082609e-05
369450,7.8237390807e-06
822064,4.50363779341e-06
1169387,4.50363779341e-06
2317533,2.18040685494e-05
26197,4.46134477284e-06
106042,8.25361720691e-06
67166,4.54299361778e-06
263939,4.65762098162e-06
399268,1.77664657061e-05
456188,2.54388382203e-05
856769,7.1867156016e-06
1819983,3.52876307198e-05
2884,4.67114994319e-06
11583,4.54526684098e-06
12234,4.50330580691e-06
13630,5.08702004585e-06
20467,4.83899407948e-06
20980,4.50330580691e-06
44041,0.000100380739177
96588,7.18767871299e-06
125884,7.65781230481e-06
134596,0.000108280503747
218261,4.54526684098e-06
234723,5.30372132779e-06
261188,2.77645087613e-05
342650,7.50477579177e-06
439773,4.92291614763e-06
946368,4.75507201134e-06
26237,4.46134477284e-06
775042,4.49375735774e-06
1409938,2.78147552341e-05
1848180,4.85029579171e-06
1899587,4.55858252756e-06
26241,5.00254845351e-06
284873,4.53865958436e-06
26251,4.60649724698e-06
2682892,4.60118975926e-06
26278,4.47105772707e-06
10740,4.51070229004e-06
28991,4.53538104865e-06
31914,4.51070229004e-06
45948,8.89541874291e-06
153718,8.30318534195e-06
244341,4.8068473933e-06
254097,4.48602353144e-06
467222,4.48602353144e-06
588836,4.58473856586e-06
615182,6.7765489779e-06
1087516,5.2680401083e-06
1334953,4.51070229004e-06
1880389,4.56005980725e-06
26282,4.62080299066e-06
26286,4.46134477284e-06
789649,0.000165911422537
27561,5.761761235e-06
276138,7.69773000646e-06
26349,4.46134477284e-06
26379,4.46134477284e-06
26416,4.46134477284e-06
92092,2.85564252606e-05
26494,4.76763632225e-06
75113,4.77308561834e-06
416521,6.33678934973e-06
26534,5.07383715325e-06
26535,4.46134477284e-06
26551,4.46134477284e-06
26567,4.46134477284e-06
6954,5.01903189549e-06
15067,4.90749447096e-06
17013,5.35364416909e-06
17335,4.90749447096e-06
28994,4.57288219737e-06
143981,4.57288219737e-06
68595,7.84854421158e-06
82536,4.6226399842e-06
161109,9.21893377075e-06
164268,5.55008744957e-06
362947,4.94523040694e-06
367916,6.72176309479e-06
825214,5.02587801263e-06
1123065,4.50166857568e-06
1153838,4.54199237852e-06
26595,4.46134477284e-06
26603,4.46134477284e-06
43043,8.25361720691e-06
26609,4.46134477284e-06
26630,4.46134477284e-06
209039,7.70627238169e-05
26639,4.46134477284e-06
585411,4.37353282065e-05
26659,4.46134477284e-06
26668,4.46134477284e-06
26683,4.46134477284e-06
91163,1.12379902495e-05
315908,9.59191358227e-06
1088579,4.66936980547e-06
26737,4.46134477284e-06
26763,4.46134477284e-06
16940,4.53928871219e-06
21746,4.73614712313e-06
71544,5.56055417402e-06
367837,4.86076309486e-06
1950548,4.62622618301e-06
26787,4.70623796926e-06
455833,7.435788263e-05
1071004,5.794825435e-06
26796,4.56208239982e-06
16182,6.40029623022e-06
26861,4.56074912072e-06
217419,3.28046182657e-05
671310,4.67832055957e-06
483173,4.37546135664e-05
26259,4.61487718773e-06
26313,5.07547443243e-06
604684,4.76840960263e-06
27020,6.66315416188e-06
27065,4.46134477284e-06
27073,6.97597331176e-06
27074,4.46134477284e-06
2204941,9.74235130456e-06
2225943,4.63598889809e-06
27081,4.67028580276e-06
252055,4.5658152878e-06
718488,6.60539709818e-06
27090,4.48430737184e-06
763074,4.51377251225e-06
1459307,4.57615776786e-06
312598,1.65889537272e-05
27121,4.46134477284e-06
27122,5.51994980738e-06
52265,6.41470200872e-06
274806,4.73255038218e-06
335627,0.000100997433653
615257,4.81065115733e-06
687989,4.58502257954e-06
27163,4.46134477284e-06
3014,4.90749447096e-06
518007,4.6844196219e-06
1129162,6.4690184144e-06
27186,4.58269749073e-06
375009,4.58700368972e-06
27198,4.46134477284e-06
27214,6.62840451193e-06
27225,4.46134477284e-06
27247,4.46134477284e-06
27274,4.46134477284e-06
497234,7.4732764092e-05
27290,4.46134477284e-06
613348,4.53289708291e-06
27308,4.46134477284e-06
27314,3.22098161304e-05
27415,4.81411544867e-06
526365,5.00106338377e-06
418413,0.000224564183604
637773,4.63645932115e-06
1426056,5.25038259753e-05
27565,4.77783005222e-06
322818,7.26093059569e-06
336527,1.23821325629e-05
27579,1.03571906496e-05
27604,6.0394954131e-06
529082,9.59509959753e-06
27620,4.46134477284e-06
85931,7.25501522771e-06
27623,4.46134477284e-06
171847,1.06861052576e-05
27673,4.46134477284e-06
2487880,9.89794397748e-06
14878,1.62244678271e-05
1158367,8.92605080386e-06
1999151,4.57709372517e-06
27736,4.46134477284e-06
27739,4.79833096523e-06
27810,4.46134477284e-06
388845,2.31618125709e-05
845457,5.73445321144e-06
27943,4.46134477284e-06
250168,1.47572252169e-05
505774,5.09339017851e-06
27958,4.46134477284e-06
39810,5.15346609292e-06
58420,5.72543558419e-06
27986,6.2252229322e-06
128327,6.2252229322e-06
28002,4.46134477284e-06
13405,4.8585425095e-06
66522,6.07943653068e-06
144563,4.70555955802e-05
148314,1.5252936999e-05
206545,2.54526994573e-05
252624,4.88717003883e-06
338246,5.73882057081e-06
349999,4.56780108933e-06
2428356,4.56780108933e-06
28037,7.28255403022e-05
28038,5.66525464693e-06
106958,8.08362313623e-06
28045,4.46134477284e-06
106786,5.39642564699e-06
1459430,4.51329371029e-06
28068,4.46134477284e-06
104891,8.27906390114e-05
28113,6.23921612068e-06
28118,4.46134477284e-06
28121,4.46134477284e-06
39339,4.55383922245e-06
64444,1.42500522128e-05
401883,4.48446838524e-06
729137,4.69258089686e-06
28149,6.76364163245e-06
24022,4.78075185917e-06
28543,5.10015894551e-06
34461,4.99510028877e-05
42590,1.28140052353e-05
191008,5.0974206252e-06
455552,5.6539490925e-06
28196,5.16313944455e-06
66686,6.1393737737e-06
152583,8.19227214584e-06
200653,4.55013480041e-06
317061,4.67648354117e-06
365999,6.44247823165e-06
494219,4.54740028017e-06
740553,8.46028258829e-06
1199078,4.5043725265e-06
1804668,4.54740028017e-06
60664,2.23220010139e-05
100314,4.95938294169e-06
247447,6.20827744167e-06
28215,4.46134477284e-06
2065937,8.25361720691e-06
28243,4.46134477284e-06
2871,7.66486496664e-06
28298,4.46134477284e-06
2072,5.11769961719e-06
48553,4.53427308888e-06
146487,4.53427308888e-06
126406,4.48981002746e-06
186971,3.38960959422e-05
191224,4.66060155522e-06
241774,1.67179273809e-05
296637,6.30466243108e-06
544099,4.51827528209e-06
556536,3.88687475812e-05
1028595,4.88832359224e-06
1036614,4.54674053672e-06
1415726,7.53559227255e-06
1454536,4.91459624823e-06
2334192,2.05499469543e-05
2555451,0.00032045726656
28360,4.70756637383e-06
44620,1.00703664867e-05
60556,4.47516711943e-06
80500,4.4768074433e-06
81711,4.56501237225e-06
135957,4.53416166178e-06
175705,4.75267637869e-06
180057,4.57883471884e-06
181907,1.01518069227e-05
223632,1.2109202502e-05
331214,7.26304609527e-06
353820,4.59380849605e-06
376347,4.47516711943e-06
413581,6.89081931059e-06
515093,4.46825594613e-06
659200,4.52354533249e-06
868408,1.9464468851e-05
1853795,4.47516711943e-06
1527,4.36056887096e-05
48814,1.1858164218e-05
63369,1.44916662368e-05
230917,1.69021224128e-05
412090,1.89723446468e-05
1084684,7.04160302898e-05
28388,8.51088622221e-06
6733,5.20974398314e-06
81073,5.04343304751e-06
386899,6.08521042438e-06
28429,4.57541329628e-06
810065,6.04077895713e-06
1270800,5.43002817494e-06
28486,4.46134477284e-06
2209,6.04145828703e-06
18411,4.67202657473e-06
33244,4.56668567378e-06
28565,4.46134477284e-06
28581,4.46134477284e-06
28582,4.65272498108e-06
39307,6.43626909854e-06
375322,4.52513432447e-06
383561,4.52513432447e-06
987243,4.71650297939e-06
28586,4.46134477284e-06
28627,6.2252229322e-06
768469,3.96257309973e-05
28688,4.96363268897e-06
28728,2.96478597826e-05
28760,4.48931212406e-06
14395,5.73335999492e-06
242940,9.53249379242e-06
1577816,5.73335999492e-06
28802,4.62317523817e-06
52564,4.96199170794e-06
154770,7.58052176461e-06
272006,5.0907435376e-06
349326,1.04598591166e-05
358716,4.49682861396e-06
539666,4.50569957424e-06
1185998,4.47021573312e-06
1486344,4.47021573312e-06
198472,9.6924008766e-06
424509,1.32831061666e-05
585105,1.06280744969e-05
802596,7.54470963487e-06
1079109,9.655232931e-06
28809,4.46134477284e-06
129506,5.66423644404e-06
33518,7.91345323535e-06
115049,0.00371798238797
116908,1.86519431651e-05
162474,4.7352738482e-06
258902,6.64549387693e-06
845251,4.60979953989e-06
199335,5.34383079396e-06
1421497,4.78652804308e-06
28843,4.46134477284e-06
28852,7.31468722416e-06
27703,5.02659251017e-06
236455,6.36171166787e-06
507318,5.02659251017e-06
200516,1.21507754244e-05
